Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,378.63690185546875,405.0983581542969,378.13726806640625,399.0469665527344,399.0469665527344,1068121888
2017-11-12,399.0583801269531,404.8136901855469,378.5443420410156,390.7660217285156,390.7660217285156,2047667387
2017-11-13,389.6454162597656,416.9228515625,389.6147155761719,403.40118408203125,403.40118408203125,1327055273
2017-11-14,403.4610290527344,433.589599609375,403.4293518066406,429.90557861328125,429.90557861328125,1362023544
2017-11-15,430.3295593261719,434.0150451660156,421.2701416015625,425.59686279296875,425.59686279296875,922627662
2017-11-16,425.7066650390625,428.1321105957031,412.9859619140625,422.1928405761719,422.1928405761719,1017136674
2017-11-17,421.22705078125,429.3233337402344,417.755615234375,424.1015319824219,424.1015319824219,793269124
2017-11-18,423.57330322265625,446.0750427246094,418.0958557128906,443.5181579589844,443.5181579589844,828874369
2017-11-19,443.2489318847656,473.73016357421875,439.853759765625,453.3659973144531,453.3659973144531,1511531309
2017-11-20,452.9924621582031,476.7074890136719,451.6093444824219,469.8544921875,469.8544921875,1033963003
2017-11-21,470.7679748535156,477.0968322753906,449.2026672363281,460.3041687011719,460.3041687011719,1213227606
2017-11-22,460.19049072265625,484.5559997558594,459.90771484375,483.542236328125,483.542236328125,1017280386
2017-11-23,484.5419616699219,540.8715209960938,477.8950500488281,521.2389526367188,521.2389526367188,2345490144
2017-11-24,524.206298828125,611.2685546875,511.9456787109375,603.5643920898438,603.5643920898438,2913957586
2017-11-25,604.53662109375,616.6304931640625,585.9522705078125,592.5901489257812,592.5901489257812,1807321472
2017-11-26,592.2063598632812,600.6890869140625,573.946044921875,599.2489624023438,599.2489624023438,1522857451
2017-11-27,599.5045166015625,627.3644409179688,594.69482421875,612.8369140625,612.8369140625,1781629184
2017-11-28,613.0448608398438,615.5962524414062,596.5977172851562,605.8347778320312,605.8347778320312,1725001109
2017-11-29,606.3203125,669.9109497070312,546.8113403320312,549.9228515625,549.9228515625,3442061745
2017-11-30,554.671875,598.629150390625,516.6004028320312,576.4193725585938,576.4193725585938,2453399168
2017-12-01,573.9634399414062,599.9298706054688,551.3232421875,591.4327392578125,591.4327392578125,1581937395
2017-12-02,591.8270263671875,603.7282104492188,578.8990478515625,587.5142822265625,587.5142822265625,1196265085
2017-12-03,587.8388061523438,613.0772094726562,573.6712646484375,592.4252319335938,592.4252319335938,1259691327
2017-12-04,592.6808471679688,602.6344604492188,574.4822998046875,596.07763671875,596.07763671875,1274735755
2017-12-05,596.1917114257812,599.4771118164062,580.6790161132812,588.13525390625,588.13525390625,1544626040
2017-12-06,587.2757568359375,587.4078369140625,537.4065551757812,547.9926147460938,547.9926147460938,2554975195
2017-12-07,545.1553955078125,565.076416015625,531.0676879882812,558.4749145507812,558.4749145507812,2737775254
2017-12-08,559.2218627929688,599.7285766601562,542.8260498046875,585.5894165039062,585.5894165039062,3000145435
2017-12-09,587.2754516601562,647.3751831054688,585.8744506835938,608.02392578125,608.02392578125,2573143764
2017-12-10,607.1083374023438,607.1083374023438,551.5389404296875,568.05322265625,568.05322265625,1805775439
2017-12-11,566.3004150390625,664.4602661132812,564.6438598632812,662.0527954101562,662.0527954101562,2276654688
2017-12-12,671.2420043945312,845.7710571289062,648.4765625,838.261474609375,838.261474609375,6665404935
2017-12-13,829.8650512695312,961.5449829101562,768.4094848632812,900.6661987304688,900.6661987304688,5798650341
2017-12-14,897.8812866210938,964.6726684570312,853.9124145507812,890.2269897460938,890.2269897460938,4889329493
2017-12-15,890.9434204101562,892.5381469726562,793.2190551757812,880.063232421875,880.063232421875,3547149339
2017-12-16,882.3057250976562,923.699462890625,875.3546752929688,895.1854858398438,895.1854858398438,2784644346
2017-12-17,895.2215576171875,946.9332275390625,895.2215576171875,926.8958129882812,926.8958129882812,2764549824
2017-12-18,929.1577758789062,1034.092529296875,886.9024658203125,1022.310791015625,1022.310791015625,4180134498
2017-12-19,1021.3536376953125,1133.2979736328125,1010.49951171875,1064.53466796875,1064.53466796875,5274307981
2017-12-20,1065.4268798828125,1085.651123046875,972.5991821289062,1050.2320556640625,1050.2320556640625,5090257027
2017-12-21,1051.7066650390625,1129.384521484375,1008.9345703125,1045.5416259765625,1045.5416259765625,4544841126
2017-12-22,1047.5535888671875,1054.0543212890625,694.819091796875,858.556884765625,858.556884765625,6332642764
2017-12-23,866.7702026367188,971.8272705078125,864.7537841796875,915.2041625976562,915.2041625976562,3155488507
2017-12-24,918.2344970703125,918.2344970703125,782.3037719726562,883.0256958007812,883.0256958007812,2926529513
2017-12-25,889.0325317382812,995.36669921875,889.0325317382812,973.83447265625,973.83447265625,3168522179
2017-12-26,970.7012939453125,1000.6394653320312,967.9093017578125,981.7657470703125,981.7657470703125,2792611611
2017-12-27,983.2044067382812,1000.2203369140625,933.3540649414062,964.9951171875,964.9951171875,2656537889
2017-12-28,964.193115234375,965.3695068359375,884.1968383789062,926.0693969726562,926.0693969726562,3001966915
